empresa,nicho,cidade,telefone,email,site,google_maps_url
"Clínica Physalis","dentista","Alameda Princesa Izabel, 964 - Bigorrilho, Curitiba - PR, 80730-080","04137799077","contato@clinicaphysalis.com.br","http://www.clinicaphysalis.com.br/","https://www.google.com.br/maps/place/Cl%C3%ADnica+Physalis/data=!4m7!3m6!1s0x94dce3f42d1cd751:0x1bb45d434bbc2a05!8m2!3d-25.4312457!4d-49.2866813!16s%2Fg%2F11fzt5b34c!19sChIJUdccLfTj3JQRBSq8S0NdtBs?authuser=0&hl=pt-BR&rclk=1"
"Curitiba Dental Office ~ Odontologia","dentista","Av. São José, 618 - Cj 905 - Cristo Rei, Curitiba - PR, 80050-350","","curitibadentaloffice.business@gmail.com","https://www.curitibadentaloffice.com/","https://www.google.com.br/maps/place/Curitiba+Dental+Office+~+Odontologia/data=!4m7!3m6!1s0x94dce5d28f10c141:0x1619b7f777283c64!8m2!3d-25.4354761!4d-49.2434811!16s%2Fg%2F11fd6dstdt!19sChIJQcEQj9Ll3JQRZDwod_e3GRY?authuser=0&hl=pt-BR&rclk=1"
"Clínica Odontológica | Rede Odonto Porto Alegre","dentista","Tv. Eng. Acilino de Carvalho, 10 - 4º andar - Centro Histórico, Porto Alegre - RS, 90010-200","05123123912","recepcao@redeodonto.com.br","https://www.redeodonto.com.br/rede-odonto-porto-alegre","https://www.google.com.br/maps/place/Cl%C3%ADnica+Odontol%C3%B3gica+%7C+Rede+Odonto+Porto+Alegre/data=!4m7!3m6!1s0x9519790f65d9ee7d:0x36c6053951483898!8m2!3d-30.0302387!4d-51.2280939!16s%2Fg%2F11bwp2b27z!19sChIJfe7ZZQ95GZURmDhIUTkFxjY?authuser=0&hl=pt-BR&rclk=1"
"Dr. Matheus da Silveira Neu, Dentista","dentista","Av. Ipiranga, 7464 - Jardim do Salso, Porto Alegre - RS, 91530-000","","suporte@doctoralia.com.br","https://www.doctoralia.com.br/matheus-da-silveira-neu/dentista/porto-alegre?utm_source=google&utm_medium=gmb&utm_campaign=708528&utm_content=website","https://www.google.com.br/maps/place/Dr.+Matheus+da+Silveira+Neu,+Dentista/data=!4m7!3m6!1s0x951977ecd493258f:0xabb2372c2fd84887!8m2!3d-30.0551027!4d-51.1637545!16s%2Fg%2F11qq07yp59!19sChIJjyWT1Ox3GZURh0jYLyw3sqs?authuser=0&hl=pt-BR&rclk=1"
"Dentista Porto Alegre | Clínica Dental Center","dentista","R. Gen. Vitorino, 305 - 7 andar - Centro Histórico, Porto Alegre - RS, 90020-171","05132251122","contato@dentistaportoalegre.com.br","http://www.dentistaportoalegre.com.br/","https://www.google.com.br/maps/place/Dentista+Porto+Alegre+%7C+Cl%C3%ADnica+Dental+Center/data=!4m7!3m6!1s0x95197907cbf5f4bd:0x8350219c9edd8058!8m2!3d-30.030598!4d-51.223675!16s%2Fg%2F1tfv68zn!19sChIJvfT1ywd5GZURWIDdnpwhUIM?authuser=0&hl=pt-BR&rclk=1"
"Dra Jéssica Soares | Consulta | Bruxismo | Facetas | Clareamento | Restauração | Revisão | Periodontia DENTISTA PORTO ALEGRE","dentista","Av. Osvaldo Aranha, 1022 - Bom Fim, Porto Alegre - RS, 90035-191","051984350875","suporte@doctoralia.com.br","https://www.doctoralia.com.br/jessica-b-soares/dentista/porto-alegre","https://www.google.com.br/maps/place/Dra+J%C3%A9ssica+Soares+%7C+Consulta+%7C+Bruxismo+%7C+Facetas+%7C+Clareamento+%7C+Restaura%C3%A7%C3%A3o+%7C+Revis%C3%A3o+%7C+Periodontia+DENTISTA+PORTO+ALEGRE/data=!4m7!3m6!1s0x95197919fe009303:0x5451d01c095f47c0!8m2!3d-30.0346111!4d-51.2119431!16s%2Fg%2F11vbqd02wb!19sChIJA5MA_hl5GZURwEdfCRzQUVQ?authuser=0&hl=pt-BR&rclk=1"
"Sorridents Porto Alegre Clinica Odontológica / Dentista","dentista","R. dos Andradas, 1745 - Centro Histórico, Porto Alegre - RS, 90020-013","05133405959","rs.portoalegrecentro@sorridents.com.br","https://sorridentsportoalegre.com.br/","https://www.google.com.br/maps/place/Sorridents+Porto+Alegre+Clinica+Odontol%C3%B3gica+%2F+Dentista/data=!4m7!3m6!1s0x9519793d86ce2e57:0x4949903179dcdf30!8m2!3d-30.0297628!4d-51.224009!16s%2Fg%2F11ry3rbqw0!19sChIJVy7Ohj15GZURMN_ceTGQSUk?authuser=0&hl=pt-BR&rclk=1"
"HPS Dentário","dentista","Av. Venâncio Aires, 1185 - Farroupilha, Porto Alegre - RS, 90040-192","05133329300","atendimento@hpsdentario.com.br","http://www.hpsdentario.com.br/","https://www.google.com.br/maps/place/HPS+Dent%C3%A1rio/data=!4m7!3m6!1s0x9519784da697b8db:0xa4484c6d60b21767!8m2!3d-30.037185!4d-51.209184!16s%2Fg%2F1tftmcp_!19sChIJ27iXpk14GZURZxeyYG1MSKQ?authuser=0&hl=pt-BR&rclk=1"
"All Vida Odontologia","dentista","Venâncio Shopping, BL. B50, Sala 525, Asa Sul, Brasília – DF, 70333-900 - Asa Sul, Brasília - DF, 70333-900","061991250101","atendimento@allvida.com.br","https://allvida.com.br/odonto24h/","https://www.google.com.br/maps/place/All+Vida+Odontologia/data=!4m7!3m6!1s0x935a2fd48fc6dc1d:0x6c602f3726699dfb!8m2!3d-15.7960662!4d-47.8929301!16s%2Fg%2F11lcr58p9c!19sChIJHdzGj9QvWpMR-51pJjcvYGw?authuser=0&hl=pt-BR&rclk=1"
"Clínica Blu | Dentista em Brasília","dentista","Setor de Diversões Norte Conjunto Nacional Torre Verde Sala 4017 - Asa Norte, Brasília - DF, 70077-900","061983413338","Prancheta-55@3x-scaled.png","https://www.clinicablu.com.br/","https://www.google.com.br/maps/place/Cl%C3%ADnica+Blu+%7C+Dentista+em+Bras%C3%ADlia/data=!4m7!3m6!1s0x935a3ae28a18b8cb:0xa127d547ad0851cb!8m2!3d-15.7909566!4d-47.883096!16s%2Fg%2F11gdjwhr0h!19sChIJy7gYiuI6WpMRy1EIrUfVJ6E?authuser=0&hl=pt-BR&rclk=1"
"Pronto Socorro em Odontologia 24h","dentista","R. 86, 584 - St. Sul, Goiânia - GO, 74083-330","06232421413","contato@psemodontologia.com.br","https://psemodontologia.com.br/","https://www.google.com.br/maps/place/Pronto+Socorro+em+Odontologia+24h/data=!4m7!3m6!1s0x935ef13e983dce39:0xcec4dd44b4996f68!8m2!3d-16.6872109!4d-49.2486509!16s%2Fg%2F1tplltj1!19sChIJOc49mD7xXpMRaG-ZtETdxM4?authuser=0&hl=pt-BR&rclk=1"
"Clean Clínica Odontológica 24 Horas","dentista","Av. Tancredo Neves, 999 - Caminho das Árvores, Salvador - BA, 41820-021","07133542888","Favicon-Clean@4x.png","http://www.clean24h.com.br/","https://www.google.com.br/maps/place/Clean+Cl%C3%ADnica+Odontol%C3%B3gica+24+Horas/data=!4m7!3m6!1s0x7161ba143d6c29b:0x856f333f44638acb!8m2!3d-12.9796145!4d-38.4571593!16s%2Fg%2F1tdmf225!19sChIJm8LWQ6EbFgcRy4pjRD8zb4U?authuser=0&hl=pt-BR&rclk=1"
"Clinoi - Dentistas 24 horas","dentista","Ed. Joventino SIlva - Av. Antônio Carlos Magalhães, 811 - Sala 02 - Pituba, Salvador - BA, 41825-000","07133582135","Favicon-Clean@4x.png","http://www.clean24h.com.br/","https://www.google.com.br/maps/place/Clinoi+-+Dentistas+24+horas/data=!4m7!3m6!1s0x7161b7f1a09d8c3:0x1e6b942f07ccf9c4!8m2!3d-12.9972894!4d-38.4658939!16s%2Fg%2F11fq77g0gp!19sChIJw9gJGn8bFgcRxPnMBy-Uax4?authuser=0&hl=pt-BR&rclk=1"
"Hospital Odontológico Central do Dente - Urgência e Emergência 24 Horas em Recife.","dentista","R. João Fernandes Viêira, 711 - Boa Vista, Recife - PE, 50050-245","081985769697","ouvidoria@centraldodente.com.br","http://www.centraldodente.com.br/","https://www.google.com.br/maps/place/Hospital+Odontol%C3%B3gico+Central+do+Dente+-+Urg%C3%AAncia+e+Emerg%C3%AAncia+24+Horas+em+Recife./data=!4m7!3m6!1s0x7ab18e7830c1bed:0xf8b672b05bec7139!8m2!3d-8.052052!4d-34.8943208!16s%2Fg%2F11g_z9392!19sChIJ7RsMg-cYqwcROXHsW7Bytvg?authuser=0&hl=pt-BR&rclk=1"
"Clínica Odontológica NEOPE","dentista","Empresarial Graham Bell - Av. Frei Matias Teves, 285 - Sala 911 - Ilha do Leite, Recife - PE, 50070-450","08133026390","NEOPE_1@4x.png","https://clinicaneope.com.br/","https://www.google.com.br/maps/place/Cl%C3%ADnica+Odontol%C3%B3gica+NEOPE/data=!4m7!3m6!1s0x7ab18cf8a4be82b:0x76870d4455e3191e!8m2!3d-8.064008!4d-34.8964393!16s%2Fg%2F11bxj88769!19sChIJK-hLis8YqwcRHhnjVUQNh3Y?authuser=0&hl=pt-BR&rclk=1"
"LN Odontologia - Dentista em Recife | Implantes Dentários l Invisalign | Facetas | Lente de Contato Dental","dentista","Edf. Empresarial Quartier - Estr. do Arraial, 2483 - Sala 1006 - Tamarineira, Recife - PE, 52051-380","081999131135","ln_odontologia@outlook.com","https://www.lnodontologia.com.br/","https://www.google.com.br/maps/place/LN+Odontologia+-+Dentista+em+Recife+%7C+Implantes+Dent%C3%A1rios+l+Invisalign+%7C+Facetas+%7C+Lente+de+Contato+Dental/data=!4m7!3m6!1s0x7ab19263ecb8c61:0x1a0f2f515a3f7bd2!8m2!3d-8.0315821!4d-34.9053876!16s%2Fg%2F11fmg_36db!19sChIJYYzLPiYZqwcR0ns_WlEvDxo?authuser=0&hl=pt-BR&rclk=1"
"SAUDENTAL - Clínica Odontológica","dentista","R. do Hospício, 186 - Boa Vista, Recife - PE, 50060-080","081993267070","johndoe@mail.com","https://www.saudentalrecife.com.br/","https://www.google.com.br/maps/place/SAUDENTAL+-+Cl%C3%ADnica+Odontol%C3%B3gica/data=!4m7!3m6!1s0x7ab194ba36fb6e1:0xc15cde25fe71d0b4!8m2!3d-8.0612732!4d-34.8841109!16s%2Fg%2F11q4g6vw_p!19sChIJ4bZvo0sZqwcRtNBx_iXeXME?authuser=0&hl=pt-BR&rclk=1"
"Dr Darcy Mavignier Odonto24h","dentista","R. Antônio Augusto, 1271 - sl 604/605 - Aldeota, Fortaleza - CE, 60110-370","085999720087","odonto24h@yahoo.com.br","http://www.odonto24h.com.br/","https://www.google.com.br/maps/place/Dr+Darcy+Mavignier+Odonto24h/data=!4m7!3m6!1s0x7c748599fe5b83b:0xb4172673498f5e56!8m2!3d-3.7315363!4d-38.513845!16s%2Fg%2F1tcvph0v!19sChIJO7jln1lIxwcRVl6PSXMmF7Q?authuser=0&hl=pt-BR&rclk=1"
"Dra. Katia Albuquerque","dentista","Shopping Aldeota - Av. Dom Luís, 500 - Sala 1412 - Aldeota, Fortaleza - CE, 60160-230","085987372343","suporte@doctoralia.com.br","https://www.doctoralia.com.br/katia-albuquerque/ortodontista-dentista/fortaleza","https://www.google.com.br/maps/place/Dra.+Katia+Albuquerque/data=!4m7!3m6!1s0x7c749deff7a5253:0xf83c06f7586bbfce!8m2!3d-3.7340424!4d-38.4970289!16s%2Fg%2F11g0h2cqqz!19sChIJU1J6_95JxwcRzr9rWPcGPPg?authuser=0&hl=pt-BR&rclk=1"
"Odonto Clean","dentista","R. Alberto Magno, 1008 - Montese, Fortaleza - CE, 60425-000","08530992265","quero@meusorrisonovo.com.br","https://www.meusorrisonovo.com.br/","https://www.google.com.br/maps/place/Odonto+Clean/data=!4m7!3m6!1s0x7c7494a630191f5:0x2a0c403681a90cb1!8m2!3d-3.7635221!4d-38.5488486!16s%2Fg%2F1q62cdc10!19sChIJ9ZEBY0pJxwcRsQypgTZADCo?authuser=0&hl=pt-BR&rclk=1"
"Psicóloga SP - Maristela Vallim Botari","psicólogo particular","Av. Paulista, 2001 - Jardim Paulista, São Paulo - SP, 01411-001","011950911931","CONTATO@PSICOLOGA-SP.COM.BR","https://www.psicologa-sp.com.br/","https://www.google.com.br/maps/place/Psic%C3%B3loga+SP+-+Maristela+Vallim+Botari/data=!4m7!3m6!1s0x94ce5986c4729415:0x646bc68b1ece8566!8m2!3d-23.5596024!4d-46.6590927!16s%2Fg%2F11c57ynrym!19sChIJFZRyxIZZzpQRZoXOHovGa2Q?authuser=0&hl=pt-BR&rclk=1"
"Psicólogos Berrini","psicólogo particular","Rua Alcides Ricardini Neves, 12 - cj. 610 - Cidade Monções, São Paulo - SP, 04575-050","01145647707","contato@psicologosberrini.com.br","https://www.psicologosberrini.com.br/","https://www.google.com.br/maps/place/Psic%C3%B3logos+Berrini/data=!4m7!3m6!1s0x94ce50cb1aa590bf:0x7cecf9ff2455bbd5!8m2!3d-23.6082402!4d-46.6929395!16s%2Fg%2F1ptxdm9p2!19sChIJv5ClGstQzpQR1btVJP_57Hw?authuser=0&hl=pt-BR&rclk=1"
"Psico Vila Olímpia","psicólogo particular","R. Helena, 285 - Vila Olímpia, São Paulo - SP, 04552-050","011985946105","contato@psicovilaolimpia.com.br","https://www.psicovilaolimpia.com.br/","https://www.google.com.br/maps/place/Psico+Vila+Ol%C3%ADmpia/data=!4m7!3m6!1s0x94ce5736d2f9c3e7:0x29398a8185eeab67!8m2!3d-23.5936046!4d-46.6868123!16s%2Fg%2F11fjyms1lf!19sChIJ58P50jZXzpQRZ6vuhYGKOSk?authuser=0&hl=pt-BR&rclk=1"
"Psicólogo Com.Br","psicólogo particular","Torre Tarumã - Av. das Nações Unidas, 14.401 - Cjto 2012 - Chácara Santo Antônio (Zona Sul), São Paulo - SP, 04794-000","01148612233","contato@psicologo.com.br","https://www.psicologo.com.br/","https://www.google.com.br/maps/place/Psic%C3%B3logo+Com.Br/data=!4m7!3m6!1s0x94ce514237e187cb:0xaadfe8752f4b18c!8m2!3d-23.6246433!4d-46.7024171!16s%2Fg%2F11h27x4d8z!19sChIJy4fhN0JRzpQRjLH0Uof-rQo?authuser=0&hl=pt-BR&rclk=1"
"Cultivar Clínica de Psicologia","psicólogo particular","R. Conselheiro Crispiniano, 97 - sala 03 - 1° andar - República, São Paulo - SP, 01037-001","011911150123","cultivarpsi@gmail.com","https://www.clinicacultivar.com/","https://www.google.com.br/maps/place/Cultivar+Cl%C3%ADnica+de+Psicologia/data=!4m7!3m6!1s0x94ce59fa9de07c17:0x8f216894138a41b6!8m2!3d-23.546121!4d-46.640001!16s%2Fg%2F11sxws5z77!19sChIJF3zgnfpZzpQRtkGKE5RoIY8?authuser=0&hl=pt-BR&rclk=1"
"CLINICA DE PSICOLOGIA SP LTDA","psicólogo particular","Rua dos Ingleses, 149 - Morro dos Ingleses, São Paulo - SP, 01329-000","011998241538","contato@exemplo.com.br","http://www.clinicapsicologiasp.com.br/","https://www.google.com.br/maps/place/CLINICA+DE+PSICOLOGIA+SP+LTDA/data=!4m7!3m6!1s0x94ce59a0cb5f24a3:0x8296cbe1b8795a43!8m2!3d-23.559231!4d-46.6469342!16s%2Fg%2F11k53xprxm!19sChIJoyRfy6BZzpQRQ1p5uOHLloI?authuser=0&hl=pt-BR&rclk=1"
"Psicóloga Bruna Lima | Online e presencial em São Paulo","psicólogo particular","Av. Paulista, 1149 - Jardim Paulista, São Paulo - SP, 01311-200","011994113832","email@exemplo.com","https://www.psicologabrunalima.com/","https://www.google.com.br/maps/place/Psic%C3%B3loga+Bruna+Lima+%7C+Online+e+presencial+em+S%C3%A3o+Paulo/data=!4m7!3m6!1s0x94ce59c6392f94c3:0xf69d2eb07a86c6ce!8m2!3d-23.5646094!4d-46.6535542!16s%2Fg%2F11fxcgk0mc!19sChIJw5QvOcZZzpQRzsaGerAunfY?authuser=0&hl=pt-BR&rclk=1"
"Psicóloga na Tijuca","psicólogo particular","R. Santo Afonso, 44 - sala 202 - Tijuca, Rio de Janeiro - RJ, 20511-170","021986834805","carolynneip@gmail.com","https://www.carolynnepsicologia.com/","https://www.google.com.br/maps/place/Psic%C3%B3loga+na+Tijuca/data=!4m7!3m6!1s0x997d1598d0ca57:0xb092ec290d352d61!8m2!3d-22.922371!4d-43.2317191!16s%2Fg%2F11h0b4r854!19sChIJV8rQmBV9mQARYS01DSnskrA?authuser=0&hl=pt-BR&rclk=1"
"SoPsicologia - Centro do Rio","psicólogo particular","R. Sete de Setembro, 92 - Sala 410 - Centro, Rio de Janeiro - RJ, 20050-002","021976478080","contato@sopsicologia.com.br","https://www.sopsicologia.com.br/","https://www.google.com.br/maps/place/SoPsicologia+-+Centro+do+Rio/data=!4m7!3m6!1s0x997822173515d1:0x4dfead690ce854ea!8m2!3d-22.9051376!4d-43.178288!16s%2Fg%2F1wyc5k97!19sChIJ0RU1FyJ4mQAR6lToDGmt_k0?authuser=0&hl=pt-BR&rclk=1"
"Tiago Brito Psicólogo - TCC (Terapia Cognitivo-Comportamental) e Sexólogo - Centro - Rio de janeiro","psicólogo particular","R. Sen. Dantas, 75 - Centro, Rio de Janeiro - RJ, 20031-204","021969657196","suporte@doctoralia.com.br","https://www.doctoralia.com.br/z/JGrjuV","https://www.google.com.br/maps/place/Tiago+Brito+Psic%C3%B3logo+-+TCC+%28Terapia+Cognitivo-Comportamental%29+e+Sex%C3%B3logo+-+Centro+-+Rio+de+janeiro/data=!4m7!3m6!1s0x997ffc6f3ee3a3:0x3b41e64dd226012!8m2!3d-22.9101097!4d-43.1781054!16s%2Fg%2F11kk7j1rn0!19sChIJo-M-b_x_mQAREmAi3WQetAM?authuser=0&hl=pt-BR&rclk=1"
"Psicóloga Mariana Araújo / Psicóloga Savassi / Psicóloga Belo Horizonte","psicólogo particular","R. Alagoas, 1314 - Savassi, Belo Horizonte - MG, 30130-160","031999125112","suporte@doctoralia.com.br","https://www.doctoralia.com.br/mariana-araujo-2/psicologo/belo-horizonte","https://www.google.com.br/maps/place/Psic%C3%B3loga+Mariana+Ara%C3%BAjo+%2F+Psic%C3%B3loga+Savassi+%2F+Psic%C3%B3loga+Belo+Horizonte/data=!4m7!3m6!1s0xa699f698877355:0x50f2ccb8cf5d47b2!8m2!3d-19.9383386!4d-43.9374286!16s%2Fg%2F11q9r9t9tb!19sChIJVXOHmPaZpgARskddz7jM8lA?authuser=0&hl=pt-BR&rclk=1"
"Rodrigo Rezende","psicólogo particular","Av. Getúlio Vargas, 54 - sala 1303 - Funcionários, Belo Horizonte - MG, 31112-020","031999963048","psicologo@rodrigorezendepsc.com.br","https://rodrigorezende.psc.br/","https://www.google.com.br/maps/place/Rodrigo+Rezende/data=!4m7!3m6!1s0xa699eb30a20185:0x38488512a48f763d!8m2!3d-19.9319858!4d-43.9249163!16s%2Fg%2F1th7zl2s!19sChIJhQGiMOuZpgARPXaPpBKFSDg?authuser=0&hl=pt-BR&rclk=1"
"LJ Psicologia - Psicólogas Especialistas em Concurso de Segurança Pública","psicólogo particular","R. Turquesa, 118 - Prado, Belo Horizonte - MG, 30411-177","031983467457","ljpsiconcursos@gmail.com","http://www.ljpsicologia.com/","https://www.google.com.br/maps/place/LJ+Psicologia+-+Psic%C3%B3logas+Especialistas+em+Concurso+de+Seguran%C3%A7a+P%C3%BAblica/data=!4m7!3m6!1s0xa697dc53e0f637:0xf4ca222a3685a83e!8m2!3d-19.9275505!4d-43.959121!16s%2Fg%2F11sy3wkcp7!19sChIJN_bgU9yXpgARPqiFNioiyvQ?authuser=0&hl=pt-BR&rclk=1"
"Consultório de Psicologia - Daniella Perdigão de Souza","psicólogo particular","Av. do Contorno, 6283 - Sala 1401 - São Pedro, Belo Horizonte - MG, 30110-931","031993011502","daniellaperdigao.psi@gmail.com","https://www.daniellaperdigaopsicologa.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=16255960258749042932","https://www.google.com.br/maps/place/Consult%C3%B3rio+de+Psicologia+-+Daniella+Perdig%C3%A3o+de+Souza/data=!4m7!3m6!1s0xa69948eafce87d:0x83c3d97a985ae4cc!8m2!3d-19.940518!4d-43.935967!16s%2Fg%2F11swrsl9fx!19sChIJfej86kiZpgARzORamHrZw4M?authuser=0&hl=pt-BR&rclk=1"
"Psicóloga online Ana Carolina Mainetti - Terapia individual e terapia de casal. Psicanálise","psicólogo particular","Av. Cândido Hartmann, 570 - Bigorrilho, Curitiba - PR, 80710-570","041998673929","anacarolinamainetti@gmail.com","https://www.anacarolinamainetti.com/","https://www.google.com.br/maps/place/Psic%C3%B3loga+online+Ana+Carolina+Mainetti+-+Terapia+individual+e+terapia+de+casal.+Psican%C3%A1lise/data=!4m7!3m6!1s0x94dce4112e3873ef:0xdb5da901c3fbd071!8m2!3d-25.4306109!4d-49.291859!16s%2Fg%2F11f_m4jcwl!19sChIJ73M4LhHk3JQRcdD7wwGpXds?authuser=0&hl=pt-BR&rclk=1"
"Psicóloga Curitiba Ketlyn Mayara","psicólogo particular","Alameda Nossa Sra. do Sagrado Coração, 1265 - Pinheirinho, Curitiba - PR, 81870-010","041995284710","ketlynpsicologa@gmail.com","http://www.psicologaketlynmayara.com.br/","https://www.google.com.br/maps/place/Psic%C3%B3loga+Curitiba+Ketlyn+Mayara/data=!4m7!3m6!1s0x94dcfd2dad793aa7:0x7e110ab8ea5620dd!8m2!3d-25.5250913!4d-49.2879043!16s%2Fg%2F11j7k1qkfy!19sChIJpzp5rS393JQR3SBW6rgKEX4?authuser=0&hl=pt-BR&rclk=1"
"Fabiane Valentin – Psicóloga em Curitiba","psicólogo particular","Av. Cândido de Abreu, 70 - 8º andar, sala 810 - Centro Cívico, Curitiba - PR, 80530-000","041996654005","info@mysite.com","https://fabianevalentin.com/","https://www.google.com.br/maps/place/Fabiane+Valentin+%E2%80%93+Psic%C3%B3loga+em+Curitiba/data=!4m7!3m6!1s0x94dcfd2eaa19b849:0x3554c6831bf1a612!8m2!3d-25.4239709!4d-49.2693319!16s%2Fg%2F11j637nr62!19sChIJSbgZqi793JQREqbxG4PGVDU?authuser=0&hl=pt-BR&rclk=1"
"Psicóloga Clínica Dinair Maria das Chagas | Psicóloga Curitiba | Psicóloga Portão| Presencial e Online | Psicoterapia Individual | Psicologia e Saúde","psicólogo particular","Av. Rep. Argentina, 3021 - sala 310 - Portão, Curitiba - PR, 80610-260","041999557822","suporte@doctoralia.com.br","https://www.doctoralia.com.br/dinair-maria-das-chagas/psicologo/curitiba#tab=profile-reviews","https://www.google.com.br/maps/place/Psic%C3%B3loga+Cl%C3%ADnica+Dinair+Maria+das+Chagas+%7C+Psic%C3%B3loga+Curitiba+%7C+Psic%C3%B3loga+Port%C3%A3o%7C+Presencial+e+Online+%7C+Psicoterapia+Individual+%7C+Psicologia+e+Sa%C3%BAde/data=!4m7!3m6!1s0x94dce3b08c6d1cc3:0x44d34fcbe1e243b6!8m2!3d-25.4726597!4d-49.2939931!16s%2Fg%2F11px3jx50f!19sChIJwxxtjLDj3JQRtkPi4ctP00Q?authuser=0&hl=pt-BR&rclk=1"
"Psicóloga Patrícia dos Anjos - Clínica e Esportiva - TCC - Curitiba","psicólogo particular","R. Dep. Estefano Mikilita, 125 - Portão, Curitiba - PR, 81070-430","041999373967","patricia_dosanjos@yahoo.com.br","https://patriciadosanjos.smallbio.com.br/","https://www.google.com.br/maps/place/Psic%C3%B3loga+Patr%C3%ADcia+dos+Anjos+-+Cl%C3%ADnica+e+Esportiva+-+TCC+-+Curitiba/data=!4m7!3m6!1s0x94dce3e54a97d233:0xaa5554bfa6719713!8m2!3d-25.47714!4d-49.2935709!16s%2Fg%2F11y4y3cjkm!19sChIJM9KXSuXj3JQRE5dxpr9UVao?authuser=0&hl=pt-BR&rclk=1"
"Clínica de Psicologia Eurekka - Terapia Comportamental Contextual em Porto Alegre","psicólogo particular","R. Castro Alves, 678 - Rio Branco, Porto Alegre - RS, 90430-130","05130137741","terapia@eurekka.me","https://eurekka.me/terapia-gmb-poa/","https://www.google.com.br/maps/place/Cl%C3%ADnica+de+Psicologia+Eurekka+-+Terapia+Comportamental+Contextual+em+Porto+Alegre/data=!4m7!3m6!1s0x9519784995f53483:0x9528e504acccc3c8!8m2!3d-30.0309591!4d-51.203707!16s%2Fg%2F11dyzg47st!19sChIJgzT1lUl4GZURyMPMrATlKJU?authuser=0&hl=pt-BR&rclk=1"
"Psicobreve - Psiquiatria e Psicologia","psicólogo particular","Rua Professor Annes Dias, 112 - 14º andar - Centro Histórico, Porto Alegre - RS, 90020-090","05132262225","atendimento@psicobreve.com.br","http://www.psicobreve.com.br/","https://www.google.com.br/maps/place/Psicobreve+-+Psiquiatria+e+Psicologia/data=!4m7!3m6!1s0x95197907b4743d77:0x597d3a51d9c78bb1!8m2!3d-30.0306106!4d-51.2236109!16s%2Fg%2F11h10zvxz!19sChIJdz10tAd5GZURsYvH2VE6fVk?authuser=0&hl=pt-BR&rclk=1"
"Valéria Noronha Psicóloga Comportamental","psicólogo particular","Av. Assis Brasil, 4550 - Sala1304 - Torre B - São Sebastião, Porto Alegre - RS, 91110-001","051982497718","valerianoronha.psico@gmail.com","https://www.psicologavaleria.com.br/","https://www.google.com.br/maps/place/Val%C3%A9ria+Noronha+Psic%C3%B3loga+Comportamental/data=!4m7!3m6!1s0x9519770a39e918d3:0xa7d2360e10862957!8m2!3d-30.0073287!4d-51.1420412!16s%2Fg%2F11fhr1_x5_!19sChIJ0xjpOQp3GZURVymGEA420qc?authuser=0&hl=pt-BR&rclk=1"
"Psicóloga e Psicanalista em Porto Alegre | Luíza Cunha","psicólogo particular","Av. José Bonifácio, 519 - Farroupilha, Porto Alegre - RS, 90040-130","051982186121","suporte@doctoralia.com.br","https://www.doctoralia.com.br/luiza-pedroso-cunha/psicologo/porto-alegre","https://www.google.com.br/maps/place/Psic%C3%B3loga+e+Psicanalista+em+Porto+Alegre+%7C+Lu%C3%ADza+Cunha/data=!4m7!3m6!1s0x5ec652248070deb:0xb72bb19d5b37aa5c!8m2!3d-30.0377037!4d-51.2122088!16s%2Fg%2F11l2zlpdqy!19sChIJ6w0HSCJl7AURXKo3W52xK7c?authuser=0&hl=pt-BR&rclk=1"
"Clínica Brasília","psicólogo particular","SCN Quadra 2 Bloco D Shopping Liberty Mall Torre A, Sala 1205 12o andar - Asa Norte, Brasília - DF, 70712-903","061998855556","contato@cbrasilia.com.br","https://www.cbrasilia.com.br/","https://www.google.com.br/maps/place/Cl%C3%ADnica+Bras%C3%ADlia/data=!4m7!3m6!1s0x935a3ac079d9253f:0xe19a2d040bc0c539!8m2!3d-15.7871999!4d-47.8852842!16s%2Fg%2F11cmyz2fy8!19sChIJPyXZecA6WpMROcXACwQtmuE?authuser=0&hl=pt-BR&rclk=1"
"Psicólogo em Brasília | SupéraTI","psicólogo particular","SCN Q 2 Liberty Mall Torre A - Asa Norte, Brasília - DF, 70712-904","061998742500","gutierrezgiovanna380@gmail.com","http://www.superatipsicologia.com.br/","https://www.google.com.br/maps/place/Psic%C3%B3logo+em+Bras%C3%ADlia+%7C+Sup%C3%A9raTI/data=!4m7!3m6!1s0x935a3bcbe7b8b897:0x40ed6222923bc222!8m2!3d-15.7868693!4d-47.8842686!16s%2Fg%2F11rx28xp80!19sChIJl7i458s7WpMRIsI7kiJi7UA?authuser=0&hl=pt-BR&rclk=1"
